"Analyze-25 Year	",,,,,,,,,,,,,,,,,
Miah M.S.; Hossain Lipu M.S.; Meraj S.T.; Hasan K.; Ansari S.; Jamal T.; Masrur H.; Elavarasan R.M.; Hussain A.,"Miah, Md. Sazal (57226266149); Hossain Lipu, Molla Shahadat (58562396100); Meraj, Sheikh Tanzim (57202610180); Hasan, Kamrul (57205215021); Ansari, Shaheer (57218906707); Jamal, Taskin (55234195400); Masrur, Hasan (57188667884); Elavarasan, Rajvikram Madurai (57212323035); Hussain, Aini (57208481391)",57226266149; 58562396100; 57202610180; 57205215021; 57218906707; 55234195400; 57188667884; 57212323035; 57208481391,Optimized energy management schemes for electric vehicle applications: A bibliometric analysis towards future trends,2021,Sustainability (Switzerland),13,22,12800,,,,31,10.3390/su132212800,Review,Final,All Open Access; Gold Open Access,2-s2.0-85119627034
Shi M.; He H.; Li J.; Han M.; Jia C.,"Shi, Man (57221082152); He, Hongwen (7402291608); Li, Jianwei (57842121900); Han, Mo (57222134112); Jia, Chunchun (57225907686)",57221082152; 7402291608; 57842121900; 57222134112; 57225907686,Multi-objective tradeoff optimization of predictive adaptive cruising control for autonomous electric buses: A cyber-physical-energy system approach,2021,Applied Energy,300,,117385,,,,22,10.1016/j.apenergy.2021.117385,Article,Final,,2-s2.0-85109604158
Minelgait? A.; Liobikien? G.,"Minelgait?, Audron? (57200761017); Liobikien?, Genovait? (41961309600)",57200761017; 41961309600,Changes in pro-environmental behaviour and its determinants during long-term period in a transition country as Lithuania,2021,"Environment, Development and Sustainability",23,11,,16083,16099,16,25,10.1007/s10668-021-01329-9,Article,Final,All Open Access; Bronze Open Access; Green Open Access,2-s2.0-85103208417
Cheng Y.; Yin J.; Yang L.,"Cheng, Yu (57195283819); Yin, Jiateng (56022290800); Yang, Lixing (14059260100)",57195283819; 56022290800; 14059260100,Robust energy-efficient train speed profile optimization in a scenario-based position—time—speed network,2021,Frontiers of Engineering Management,8,4,,595,614,19,24,10.1007/s42524-021-0173-1,Article,Final,,2-s2.0-85127932827
Gomó?ka K.; Kasprzak P.,"Gomó?ka, Krystyna (57193707680); Kasprzak, Piotr (57345164000)",57193707680; 57345164000,Directions and prospects for the development of the electric car market in selected ASEAN countries,2021,Energies,14,22,7509,,,,6,10.3390/en14227509,Article,Final,All Open Access; Gold Open Access,2-s2.0-85119379374
Khalifa A.S.,"Khalifa, Azaddin Salem (15033063300)",15033063300,"Strategy and what it means to be strategic: redefining strategic, operational, and tactical decisions",2021,Journal of Strategy and Management,14,4,,381,396,15,10,10.1108/JSMA-12-2020-0357,Article,Final,,2-s2.0-85103964143
Jiang Y.; Wang S.; Yao Z.; Zhao B.; Wang Y.,"Jiang, Yangsheng (34876737100); Wang, Sichen (57223153245); Yao, Zhihong (57190090062); Zhao, Bin (57207115508); Wang, Yi (57245307500)",34876737100; 57223153245; 57190090062; 57207115508; 57245307500,A cellular automata model for mixed traffic flow considering the driving behavior of connected automated vehicle platoons,2021,Physica A: Statistical Mechanics and its Applications,582,,126262,,,,105,10.1016/j.physa.2021.126262,Article,Final,,2-s2.0-85111049104
Song X.; Pi R.; Lv C.; Wu J.; Zhang H.; Zheng H.; Jiang J.; He H.,"Song, Xiuguang (56484760900); Pi, Rendong (57217172415); Lv, Chen (57222865827); Wu, Jianqing (57196358064); Zhang, Han (57218389013); Zheng, Hao (58265055700); Jiang, Jianhong (56134189000); He, Haidong (57223434577)",56484760900; 57217172415; 57222865827; 57196358064; 57218389013; 58265055700; 56134189000; 57223434577,Augmented Multiple Vehicles' Trajectories Extraction under Occlusions with Roadside LiDAR Data,2021,IEEE Sensors Journal,21,19,,21921,21930,9,20,10.1109/JSEN.2021.3079257,Article,Final,,2-s2.0-85105869430
Orecchini F.; Santiangeli A.; Zuccari F.; Alessandrini A.; Cignini F.; Ortenzi F.,"Orecchini, Fabio (6603114323); Santiangeli, Adriano (9246146600); Zuccari, Fabrizio (6506749397); Alessandrini, Adriano (56248572500); Cignini, Fabio (57188580912); Ortenzi, Fernando (23978547400)",6603114323; 9246146600; 6506749397; 56248572500; 57188580912; 23978547400,Real drive truth test of the toyota yaris hybrid 2020 and energy analysis comparison with the 2017 model,2021,Energies,14,23,8032,,,,4,10.3390/en14238032,Article,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85120682852
Khaleghi A.; Eydi A.,"Khaleghi, Amir (57220121817); Eydi, Alireza (54974093700)",57220121817; 54974093700,Robust sustainable multi-period hub location considering uncertain time-dependent demand,2021,RAIRO - Operations Research,55,6,,3541,3574,33,6,10.1051/ro/2021155,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-85120649394
García-Mariaca A.; Llera-Sastresa E.,"García-Mariaca, Alexander (57188590057); Llera-Sastresa, Eva (37040594100)",57188590057; 37040594100,Review on carbon capture in ice driven transport,2021,Energies,14,21,6865,,,,21,10.3390/en14216865,Review,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85117889922
Spitzer D.,"Spitzer, Detlef (57193796705)",57193796705,Resistance and Economic Speed of Ships and Tows in Inland Waterways,2021,"Journal of Waterway, Port, Coastal and Ocean Engineering",147,6,4021033,,,,2,10.1061/(ASCE)WW.1943-5460.0000672,Article,Final,,2-s2.0-85112324737
Zhou Q.; Du C.,"Zhou, Quan (57235242100); Du, Changqing (25630329500)",57235242100; 25630329500,A quantitative analysis of model predictive control as energy management strategy for hybrid electric vehicles: A review,2021,Energy Reports,7,,,6733,6755,22,31,10.1016/j.egyr.2021.09.119,Review,Final,All Open Access; Gold Open Access,2-s2.0-85122829845
Lin X.; Lin Z.; Wei S.,"Lin, Xinyou (53866722000); Lin, Zhili (57225943037); Wei, Shenshen (57212134380)",53866722000; 57225943037; 57212134380,Multi-objective optimized driving strategy of dual-motor EVs using NSGA-II as a case study and comparison of various intelligent algorithms,2021,Applied Soft Computing,111,,107684,,,,27,10.1016/j.asoc.2021.107684,Article,Final,,2-s2.0-85109822689
Krath J.,"Krath, Jeanine (57224678064)",57224678064,Gamification for sustainable employee behavior: Extended Abstract for the CHI PLAY 2021 doctoral consortium,2021,CHI PLAY 2021 - Extended Abstracts of the 2021 Annual Symposium on Computer-Human Interaction in Play,,,,411,414,3,3,10.1145/3450337.3483523,Conference paper,Final,,2-s2.0-85118469557
Sánchez L.; Luque P.; Álvarez D.,"Sánchez, Luciano (7202051128); Luque, Pablo (6603873425); Álvarez, Daniel (24723782600)",7202051128; 6603873425; 24723782600,Assessment of the running resistance of a diesel passenger train using evolutionary bilevel algorithms and operational data,2021,Engineering Applications of Artificial Intelligence,105,,104405,,,,4,10.1016/j.engappai.2021.104405,Article,Final,All Open Access; Hybrid Gold Open Access,2-s2.0-85112637404
Zhang J.; Jiang X.; Liu Z.; Zheng L.; Ran B.,"Zhang, Jian (56014789300); Jiang, Xia (57221595615); Liu, Ziyi (57221601292); Zheng, Liang (56427301600); Ran, Bin (7003397581)",56014789300; 57221595615; 57221601292; 56427301600; 7003397581,A Study on Autonomous Intersection Management: Planning-Based Strategy Improved by Convolutional Neural Network,2021,KSCE Journal of Civil Engineering,25,10,,3995,4004,9,11,10.1007/s12205-021-2093-3,Article,Final,,2-s2.0-85110363019
Liu Q.; Zhao J.; Zhou X.,"Liu, Qichao (57222340231); Zhao, Jing (57135518600); Zhou, Xizhao (9336332600)",57222340231; 57135518600; 9336332600,Optimal Trajectory Control for Left-Turn Vehicles at Exit Lane for Left-Turn Intersections,2021,Journal of Transportation Engineering Part A: Systems,147,10,4021056,,,,3,10.1061/JTEPBS.0000576,Article,Final,,2-s2.0-85111104212
Gkoumas K.; Dos Santos F.L.M.; Stepniak M.; Pekár F.,"Gkoumas, Konstantinos (23666891300); Dos Santos, Fabio Luis Marques (55212979900); Stepniak, Marcin (57926785100); Pekár, Ferenc (57216704380)",23666891300; 55212979900; 57926785100; 57216704380,Research and innovation supporting the european sustainable and smart mobility strategy: A technology perspective from recent european union projects,2021,Applied Sciences (Switzerland),11,24,11981,,,,17,10.3390/app112411981,Review,Final,All Open Access; Gold Open Access,2-s2.0-85121307016
Torbacki W.,"Torbacki, Witold (6508359781)",6508359781,Achieving sustainable mobility in the Szczecin metropolitan area in the post?COVID?19 era: The DEMATEL and PROMETHEE II approach,2021,Sustainability (Switzerland),13,22,12672,,,,9,10.3390/su132212672,Article,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85119301112
Chen X.-W.; Chen B.Y.; Lam W.H.K.; Tam M.L.; Ma W.,"Chen, Xiao-Wei (59329190100); Chen, Bi Yu (21739390300); Lam, William H.K. (35264545500); Tam, Mei Lam (7102267593); Ma, Wei (57221340505)",59329190100; 21739390300; 35264545500; 7102267593; 57221340505,A bi-objective reliable path-finding algorithm for battery electric vehicle routing,2021,Expert Systems with Applications,182,,115228,,,,24,10.1016/j.eswa.2021.115228,Article,Final,All Open Access; Green Open Access,2-s2.0-85106465326
Yang D.; Deng M.; Xu L.,"Yang, Ding (57216770234); Deng, Mingjun (56295082400); Xu, Liping (57216763564)",57216770234; 56295082400; 57216763564,Short-Term Prediction of Road Travel Speed Based on Spatio-Temporal Information Fusion Learning,2021,Jisuanji Gongcheng/Computer Engineering,47,12,,78,86,8,3,10.19678/j.issn.1000-3428.0060164,Article,Final,,2-s2.0-85136570406
Chen D.; Huang M.; Stefanopoulou A.; Kim Y.,"Chen, Di (57203657990); Huang, Mike (36489288100); Stefanopoulou, Anna (7003366932); Kim, Youngki (55677813600)",57203657990; 36489288100; 7003366932; 55677813600,A receding-horizon framework for co-optimizing the velocity and power-split of automated plug-in hybrid electric vehicles,2021,ASME Letters in Dynamic Systems and Control,1,4,41006,,,,6,10.1115/1.4050191,Article,Final,All Open Access; Bronze Open Access,2-s2.0-85111942069
Scheiter A.I.; Fahmüller T.; Herbst U.; Bengler K.,"Scheiter, Andrea Isabell (57219868306); Fahmüller, Tobias (57912070100); Herbst, Uwe (57760802800); Bengler, Klaus (6507322632)",57219868306; 57912070100; 57760802800; 6507322632,Development and Initial Evaluation of an Assisting Display Concept for Driving Wizards,2021,ACM International Conference Proceeding Series,,,,257,264,7,0,10.1145/3520495.3520508,Conference paper,Final,,2-s2.0-85139137629
Liu Q.; Ding F.,"Liu, Qilin (57223236744); Ding, Feng (26535684200)",57223236744; 26535684200,Gradient-based recursive parameter estimation for a periodically nonuniformly sampled-data Hammerstein–Wiener system based on the key-term separation,2021,International Journal of Adaptive Control and Signal Processing,35,10,,1970,1989,19,18,10.1002/acs.3296,Article,Final,,2-s2.0-85109017059
Dollar R.A.; Vahidi A.,"Dollar, Robert Austin (57205550390); Vahidi, Ardalan (6603940713)",57205550390; 6603940713,Multilane Automated Driving with Optimal Control and Mixed-Integer Programming,2021,IEEE Transactions on Control Systems Technology,29,6,,2561,2574,13,10,10.1109/TCST.2020.3046570,Article,Final,All Open Access; Bronze Open Access; Green Open Access,2-s2.0-85099729507
Deshpande S.R.; Jung D.; Bauer L.; Canova M.,"Deshpande, Shreshta Rajakumar (57212165609); Jung, Daniel (56413970900); Bauer, Leo (57226648210); Canova, Marcello (16314864900)",57212165609; 56413970900; 57226648210; 16314864900,Integrated approximate dynamic programming and equivalent consumption minimization strategy for eco-driving in a connected and automated vehicle,2021,IEEE Transactions on Vehicular Technology,70,11,,11204,11215,11,25,10.1109/TVT.2021.3102505,Article,Final,All Open Access; Green Open Access,2-s2.0-85112214715
Beniušien? I.; Jankauskien? A.,"Beniušien?, Ineta (57413746500); Jankauskien?, Aida (57413611500)",57413746500; 57413611500,Green Transportation in the Šiauliai Regional Companies,2021,Rural Sustainability Research,46,341,,31,38,7,2,10.2478/plua-2021-0015,Article,Final,All Open Access; Hybrid Gold Open Access,2-s2.0-85122866759
Tran M.; Brand C.,"Tran, Martino (36451764400); Brand, Christian (23018199200)",36451764400; 23018199200,"Smart urban mobility for mitigating carbon emissions, reducing health impacts and avoiding environmental damage costs",2021,Environmental Research Letters,16,11,114023,,,,12,10.1088/1748-9326/ac302e,Article,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85118739116
Do V.M.; Ho T.L.H.; Dinh T.H.,"Do, Van Manh (36806997300); Ho, Thi Lan Huong (57223908763); Dinh, Tuan Hai (57219469328)",36806997300; 57223908763; 57219469328,Evaluating the effectiveness of eco-driving courses based on car-GPS tracking data in the itinerary tracking device to reduce fuel consumption of vehicles in urban areas,2021,E3S Web of Conferences,310,,3004,,,,1,10.1051/e3sconf/202131003004,Conference paper,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85128298498
Xing Q.; Chen Z.; Zhang Z.; Wang R.; Zhang T.,"Xing, Qiang (57212741942); Chen, Zhong (57211811535); Zhang, Ziqi (57206280020); Wang, Ruisheng (57218117943); Zhang, Tian (55547105834)",57212741942; 57211811535; 57206280020; 57218117943; 55547105834,Modelling driving and charging behaviours of electric vehicles using a data-driven approach combined with behavioural economics theory,2021,Journal of Cleaner Production,324,,129243,,,,41,10.1016/j.jclepro.2021.129243,Article,Final,,2-s2.0-85116880467
Jele M.R.; Masisi L.,"Jele, Mjozi R (57348538900); Masisi, Lesedi (26221846300)",57348538900; 26221846300,An Eco-driving Strategy for an Electric Bus: IPMSM Drive-train,2021,IECON Proceedings (Industrial Electronics Conference),2021-October,,,,,,1,10.1109/IECON48115.2021.9589634,Conference paper,Final,,2-s2.0-85119526877
Masood A.; Ahmad K.,"Masood, Adil (57194612161); Ahmad, Kafeel (56939997100)",57194612161; 56939997100,"A review on emerging artificial intelligence (AI) techniques for air pollution forecasting: Fundamentals, application and performance",2021,Journal of Cleaner Production,322,,129072,,,,156,10.1016/j.jclepro.2021.129072,Review,Final,,2-s2.0-85115128148
Li L.; Coskun S.; Langari R.; Xi J.,"Li, Lin (55730929400); Coskun, Serdar (57193669265); Langari, Reza (7006275578); Xi, Junqiang (23981842300)",55730929400; 57193669265; 7006275578; 23981842300,Incorporated vehicle lateral control strategy for stability and enhanced energy saving in distributed drive hybrid bus,2021,Applied Soft Computing,111,,107617,,,,11,10.1016/j.asoc.2021.107617,Article,Final,,2-s2.0-85109505014
Shen H.; Wang Z.; Yang K.; Lamantia M.; Chen P.; Wang J.,"Shen, Heran (57371590200); Wang, Zejiang (57204821007); Yang, Kuo (57204814993); Lamantia, Maxavier (57226545336); Chen, Pingen (55203324400); Wang, Junmin (7701333092)",57371590200; 57204821007; 57204814993; 57226545336; 55203324400; 7701333092,Comparison of Different Variable Combinations for Electric Vehicle Power Prediction Using Kernel Adaptive Filter,2021,IFAC-PapersOnLine,54,20,,858,863,5,1,10.1016/j.ifacol.2021.11.279,Conference paper,Final,All Open Access; Gold Open Access,2-s2.0-85124612192
?mieszek M.; Kostian N.; Mateichyk V.; Mo?ciszewski J.; Tarandushka L.,"?mieszek, Miroslaw (6506889434); Kostian, Nataliia (57218096585); Mateichyk, Vasyl (57190296913); Mo?ciszewski, Jakub (57382405400); Tarandushka, Liudmyla (57218094150)",6506889434; 57218096585; 57190296913; 57382405400; 57218094150,Determination of the model basis for assessing the vehicle energy efficiency in urban traffic,2021,Energies,14,24,8538,,,,8,10.3390/en14248538,Article,Final,All Open Access; Gold Open Access,2-s2.0-85121530447
Chen D.; Kim Y.,"Chen, Di (57203657990); Kim, Youngki (55677813600)",57203657990; 55677813600,A Comparative Study of H? and Model Predictive Control Approach to Eco-Driving,2021,IFAC-PapersOnLine,54,20,,889,894,5,1,10.1016/j.ifacol.2021.11.284,Conference paper,Final,All Open Access; Gold Open Access,2-s2.0-85124610154
Chandra S.; Naik R.T.; Venkatesh M.; Mudgal A.,"Chandra, Shailesh (55627106000); Naik, R. Thirumaleswara (57213581648); Venkatesh, Manoj (57221591831); Mudgal, Abhisek (37665601100)",55627106000; 57213581648; 57221591831; 37665601100,Accessibility evaluations of the proposed road user charge (RUC) program in California,2021,Transport Policy,113,,,12,26,14,0,10.1016/j.tranpol.2020.11.014,Article,Final,,2-s2.0-85099500406
Liu Y.; Dong F.,"Liu, Yajie (57204932511); Dong, Feng (45661148900)",57204932511; 45661148900,Exploring the effect of urban traffic development on PM2.5 pollution in emerging economies: fresh evidence from China,2021,Environmental Science and Pollution Research,28,40,,57260,57274,14,8,10.1007/s11356-021-14366-8,Article,Final,,2-s2.0-85107517456
Hong J.-L.; Gao B.-Z.; Dong S.-Y.; Cheng Y.-F.; Wang Y.-H.; Chen H.,"Hong, Jin-Long (57191504569); Gao, Bing-Zhao (7201753051); Dong, Shi-Ying (57204569965); Cheng, Yi-Fan (57169103800); Wang, Yu-Hai (57200066233); Chen, Hong (56103899600)",57191504569; 7201753051; 57204569965; 57169103800; 57200066233; 56103899600,Key Problems and Research Progress of Energy Saving Optimization for Intelligent Connected Vehicles; [???????????????????],2021,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,34,11,,306,334,28,24,10.19721/j.cnki.1001-7372.2021.11.025,Review,Final,,2-s2.0-85120171967
Cieslik W.; Szwajca F.; Zawartowski J.; Pietrzak K.; Rosolski S.; Szkarlat K.; Rutkowski M.,"Cieslik, Wojciech (56135789000); Szwajca, Filip (57204629773); Zawartowski, Jedrzej (57219435465); Pietrzak, Katarzyna (57521467400); Rosolski, Slawomir (57345331400); Szkarlat, Kamil (57344871300); Rutkowski, Michal (57345021400)",56135789000; 57204629773; 57219435465; 57521467400; 57345331400; 57344871300; 57345021400,Capabilities of nearly zero energy building (Nzeb) electricity generation to charge electric vehicle (ev) operating in real driving conditions (rdc),2021,Energies,14,22,7591,,,,14,10.3390/en14227591,Article,Final,All Open Access; Gold Open Access,2-s2.0-85119351679
Gong J.; Shang J.; Li L.; Zhang C.; He J.; Ma J.,"Gong, Jian (59591610700); Shang, Junzhu (57366535100); Li, Lei (57756278100); Zhang, Changjian (57216432424); He, Jie (54930944100); Ma, Jinhang (57365806800)",59591610700; 57366535100; 57756278100; 57216432424; 54930944100; 57365806800,A comparative study on fuel consumption prediction methods of heavy-duty diesel trucks considering 21 influencing factors,2021,Energies,14,23,8106,,,,23,10.3390/en14238106,Article,Final,All Open Access; Gold Open Access,2-s2.0-85120790392
Cascetta F.; Cipolletta G.; Delle Femine A.; Quintana Fernández J.; Gallo D.; Giordano D.; Signorino D.,"Cascetta, F. (55943213100); Cipolletta, G. (57211282664); Delle Femine, A. (21933667400); Quintana Fernández, J. (57225034173); Gallo, D. (57578324200); Giordano, D. (55188273000); Signorino, D. (57204847153)",55943213100; 57211282664; 21933667400; 57225034173; 57578324200; 55188273000; 57204847153,Impact of a reversible substation on energy recovery experienced on-board a train,2021,Measurement: Journal of the International Measurement Confederation,183,,109793,,,,17,10.1016/j.measurement.2021.109793,Article,Final,,2-s2.0-85109039934
Jia Y.-F.; Qu D.-Y.; Lin L.; Yao R.-H.; Ma X.-L.,"Jia, Yan-Feng (57195598139); Qu, Da-Yi (22235361700); Lin, Lu (57210450958); Yao, Rong-Han (8312689800); Ma, Xiao-Long (57221046652)",57195598139; 22235361700; 57210450958; 8312689800; 57221046652,Coordinated speed control of connected mixed traffic flow based on trajectory; [???????????????????],2021,Jilin Daxue Xuebao (Gongxueban)/Journal of Jilin University (Engineering and Technology Edition),51,6,,2051,2060,9,8,10.13229/j.cnki.jdxbgxb20200569,Article,Final,,2-s2.0-85118933795
Su S.; Wang X.; Tang T.; Wang G.; Cao Y.,"Su, Shuai (55627452300); Wang, Xuekai (57206605770); Tang, Tao (34973410200); Wang, Guang (57214494811); Cao, Yuan (55325412900)",55627452300; 57206605770; 34973410200; 57214494811; 55325412900,Energy-efficient operation by cooperative control among trains: A multi-agent reinforcement learning approach,2021,Control Engineering Practice,116,,104901,,,,88,10.1016/j.conengprac.2021.104901,Article,Final,,2-s2.0-85113144158
He H.; Liu D.; Lu X.; Xu J.,"He, Hongli (57312056600); Liu, Dan (57313160500); Lu, Xiangyang (55687421200); Xu, Juncai (57313160600)",57312056600; 57313160500; 55687421200; 57313160600,Eco driving control for intelligent electric vehicle with real-time energy,2021,Electronics (Switzerland),10,21,2613,,,,14,10.3390/electronics10212613,Article,Final,All Open Access; Gold Open Access,2-s2.0-85117960042
Razali N.A.M.; Shamsaimon N.; Ishak K.K.; Ramli S.; Amran M.F.M.; Sukardi S.,"Razali, Noor Afiza Mat (56077896000); Shamsaimon, Nuraini (57220929194); Ishak, Khairul Khalil (55433913400); Ramli, Suzaimah (24492727300); Amran, Mohd Fahmi Mohamad (49360998600); Sukardi, Sazali (57211600881)",56077896000; 57220929194; 55433913400; 24492727300; 49360998600; 57211600881,"Gap, techniques and evaluation: traffic flow prediction using machine learning and deep learning",2021,Journal of Big Data,8,1,152,,,,45,10.1186/s40537-021-00542-7,Article,Final,All Open Access; Gold Open Access,2-s2.0-85120732435
Akbari S.; Fazel S.S.; Jadid S.,"Akbari, Saeed (57225398121); Fazel, Seyed Saeed (12767109500); Jadid, Shahram (57197764975)",57225398121; 12767109500; 57197764975,"Optimal coordinated operation of integrated energy hubs, considering regenerative braking utilization",2021,IET Electrical Systems in Transportation,11,4,,362,376,14,13,10.1049/els2.12032,Article,Final,,2-s2.0-85122187629
de Almeida C.M.L.; Silveira S.; Jeneulis E.; Fuso-Nerini F.,"de Almeida, Constança Martins Leite (57323905400); Silveira, Semida (23989740300); Jeneulis, Erik (13003768500); Fuso-Nerini, Francesco (56074827200)",57323905400; 23989740300; 13003768500; 56074827200,Using the sustainable development goals to evaluate possible transport policies for the city of curitiba,2021,Sustainability (Switzerland),13,21,12222,,,,5,10.3390/su132112222,Article,Final,All Open Access; Gold Open Access,2-s2.0-85118543905
,,,"2021 Annual International Scientific Conference on Spatial Data: Science, Research and Technology, SPATIAL DATA 2021",2021,E3S Web of Conferences,310,,,,,218,0,,Conference review,Final,,2-s2.0-85146688714
Danesh A.; Ma W.; Yu C.; Hao R.; Ma X.,"Danesh, Ali (57210316728); Ma, Wanjing (23097654300); Yu, Chunhui (56514352800); Hao, Ruochen (57203369066); Ma, Xiaolong (57259098400)",57210316728; 23097654300; 56514352800; 57203369066; 57259098400,Optimal roundabout control under fully connected and automated vehicle environment,2021,IET Intelligent Transport Systems,15,11,,1440,1453,13,15,10.1049/itr2.12117,Article,Final,,2-s2.0-85114922194
Tavoosi J.,"Tavoosi, Jafar (54682318100)",54682318100,Intelligent Model Predictive Control for Boiler Temperature,2021,Automatic Control and Computer Sciences,55,,,16,25,9,2,10.3103/S014641162109008X,Article,Final,,2-s2.0-85122035571
Torres-Falcon M.; Rodríguez-Abreo O.; Castillo-Velásquez F.A.; Flores-Rangel A.; Rodríguez-Reséndiz J.; Álvarez-Alvarado J.M.,"Torres-Falcon, Maria (57226878950); Rodríguez-Abreo, Omar (57220923438); Castillo-Velásquez, Francisco Antonio (55634917500); Flores-Rangel, Alejandro (57220927204); Rodríguez-Reséndiz, Juvenal (57204683375); Álvarez-Alvarado, José Manuel (57140619600)",57226878950; 57220923438; 55634917500; 57220927204; 57204683375; 57140619600,Novel mathematical method to obtain the optimum speed and fuel reduction in heavy diesel trucks,2021,Energies,14,23,8121,,,,1,10.3390/en14238121,Article,Final,All Open Access; Gold Open Access,2-s2.0-85120779616
Zhu H.; Song Z.; Zhuang W.; Hofmann H.; Feng S.,"Zhu, Haojie (57206576450); Song, Ziyou (55532653600); Zhuang, Weichao (56338038400); Hofmann, Heath (7401952998); Feng, Shuo (57191588401)",57206576450; 55532653600; 56338038400; 7401952998; 57191588401,Multi-objective Optimization for Connected and Automated Vehicles Using Machine Learning and Model Predictive Control,2021,SAE International Journal of Electrified Vehicles,11,2,,,,,5,10.4271/14-11-02-0014,Article,Final,,2-s2.0-85120637261
Semenescu A.; Gavreliuc A.,"Semenescu, Alin (57215042750); Gavreliuc, Alin (55151189300)",57215042750; 55151189300,"Structural, Psychological and Contextual Predictors of Car Use",2021,Frontiers in Psychology,12,,692435,,,,5,10.3389/fpsyg.2021.692435,Article,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85121232025
Shen D.; Karbowski D.; Rousseau A.,"Shen, Daliang (57201644526); Karbowski, Dominik (37050833000); Rousseau, Aymeric (13604921100)",57201644526; 37050833000; 13604921100,Solving Eco-Driving Problems Using Indirect Collocation Method and Smooth Representation,2021,IEEE Control Systems Letters,5,5,9270595,1501,1506,5,3,10.1109/LCSYS.2020.3040690,Article,Final,All Open Access; Bronze Open Access,2-s2.0-85097204386
Tian D.; Wang C.; Wu G.; Boriboonsomsin K.; Barth M.J.; Rajab S.; Bai S.,"Tian, Danyang (57645851000); Wang, Chao (57203122215); Wu, Guoyuan (55483767300); Boriboonsomsin, Kanok (14622172500); Barth, Matthew J. (56028681700); Rajab, Samer (57211045323); Bai, Sue (42561017700)",57645851000; 57203122215; 55483767300; 14622172500; 56028681700; 57211045323; 42561017700,An Innovative Framework to Evaluate the Performance of Connected Vehicle Applications: From the Perspective of Speed Variation-Based Entropy (SVE),2021,IEEE Intelligent Transportation Systems Magazine,13,4,,45,63,18,2,10.1109/MITS.2019.2907678,Article,Final,All Open Access; Green Open Access,2-s2.0-85118836421
Katreddi S.; Thiruvengadam A.,"Katreddi, Sasanka (57381881000); Thiruvengadam, Arvind (36138084400)",57381881000; 36138084400,Trip based modeling of fuel consumption in modern heavy-duty vehicles using artificial intelligence,2021,Energies,14,24,8592,,,,14,10.3390/en14248592,Article,Final,All Open Access; Gold Open Access; Green Open Access,2-s2.0-85121511341
Sun Y.; Cao Y.; Xie G.; Wen T.,"Sun, Yongkui (57202498311); Cao, Yuan (55325412900); Xie, Guo (46961565800); Wen, Tao (57205179086)",57202498311; 55325412900; 46961565800; 57205179086,Sound based fault diagnosis for rpms based on multi-scale fractional permutation entropy and two-scale algorithm,2021,IEEE Transactions on Vehicular Technology,70,11,,11184,11192,8,92,10.1109/TVT.2021.3090419,Article,Final,,2-s2.0-85112137417
Yuan W.; Frey H.C.,"Yuan, Weichang (57194461792); Frey, H. Christopher (58686500300)",57194461792; 58686500300,"Multi-scale evaluation of diesel commuter rail fuel use, emissions, and eco-driving",2021,Transportation Research Part D: Transport and Environment,99,,102995,,,,5,10.1016/j.trd.2021.102995,Article,Final,All Open Access; Bronze Open Access,2-s2.0-85112349776
Tavoosi J.; Shirkhani M.; Abdali A.; Mohammadzadeh A.; Nazari M.; Mobayen S.; Asad J.H.; Bartoszewicz A.,"Tavoosi, Jafar (54682318100); Shirkhani, Mohammadamin (57226269210); Abdali, Ali (57195940731); Mohammadzadeh, Ardashir (56385332000); Nazari, Mostafa (56097677100); Mobayen, Saleh (24822975200); Asad, Jihad H. (8898843900); Bartoszewicz, Andrzej (56262553300)",54682318100; 57226269210; 57195940731; 56385332000; 56097677100; 24822975200; 8898843900; 56262553300,A new general type-2 fuzzy predictive scheme for PID tuning,2021,Applied Sciences (Switzerland),11,21,10392,,,,32,10.3390/app112110392,Article,Final,All Open Access; Gold Open Access,2-s2.0-85118797514
Liu J.; Feng L.; Li Z.,"Liu, Junhui (57220548310); Feng, Lei (36472925500); Li, Zhiwu (55588010000)",57220548310; 36472925500; 55588010000,Optimal road grade design based on stochastic speed trajectories for minimising transportation energy consumption,2021,IET Intelligent Transport Systems,15,11,,1414,1428,14,4,10.1049/itr2.12111,Article,Final,All Open Access; Gold Open Access,2-s2.0-85113845084
Zhang B.; Tan C.A.; Dai T.,"Zhang, Buyun (55629387300); Tan, Chin An (7402818055); Dai, Tao (59081831500)",55629387300; 7402818055; 59081831500,Ride comfort and energy dissipation of vehicle suspension system under non-stationary random road excitation,2021,Journal of Sound and Vibration,511,,116347,,,,25,10.1016/j.jsv.2021.116347,Article,Final,,2-s2.0-85110632859
